ID_Cliente,Fecha_Visita,Monto_Consumo,Categoria_Producto
Cliente_0268,2025-11-14,9148.75,entradas
Cliente_0268,2025-11-14,25523.08,aguas
Cliente_0268,2025-11-17,7052.98,aguas
Cliente_0268,2025-11-22,15463.45,otras categorias
Cliente_0268,2025-11-28,34436.68,platos principales
Cliente_0268,2025-11-30,37216.79,entradas
Cliente_0268,2025-12-08,39844.64,otras categorias
Cliente_0268,2025-12-11,28826.02,entradas
Cliente_0268,2025-12-19,17949.64,otras categorias
Cliente_0268,2025-12-19,44610.3,postres
Cliente_0268,2026-01-11,22396.11,entradas
Cliente_0268,2026-01-15,49685.99,Picadas
Cliente_0268,2026-01-16,24636.72,Picadas
Cliente_0268,2026-01-18,30730.48,entradas
Cliente_0268,2026-01-20,33960.39,entradas
Cliente_0268,2026-01-23,10955.81,Picadas
Cliente_0268,2026-02-01,41316.27,platos principales
Cliente_0268,2026-02-04,6428.48,whiskys
Cliente_0268,2026-02-15,43615.88,otras categorias
Cliente_0268,2026-02-20,16291.09,cervezas
Cliente_0268,2026-02-23,32419.27,gaseosas
Cliente_0268,2026-02-26,23851.68,aguas
Cliente_0268,2026-03-07,18038.59,whiskys
Cliente_0268,2026-03-23,19658.86,gaseosas
Cliente_0268,2026-03-30,11151.81,otras categorias
Cliente_0268,2026-04-03,13865.49,postres
Cliente_0268,2026-04-19,39470.03,whiskys
Cliente_0268,2026-04-22,12532.59,tragos de autor
Cliente_0268,2026-04-22,32132.56,tragos
Cliente_0268,2026-05-01,39287.85,cervezas
Cliente_0269,2025-05-30,46862.76,gaseosas
Cliente_0269,2025-06-05,29510.92,whiskys
Cliente_0269,2025-06-21,20615.03,merch
Cliente_0269,2025-06-22,37359.93,postres
Cliente_0269,2025-06-22,44614.68,entradas
Cliente_0269,2025-07-11,16634.49,otros platos
Cliente_0269,2025-08-15,42699.59,entradas
Cliente_0269,2025-08-21,28766.34,gaseosas
Cliente_0269,2025-09-06,22947.69,Picadas
Cliente_0269,2025-09-11,20738.18,postres
Cliente_0269,2025-09-27,13470.07,Picadas
Cliente_0269,2025-10-06,29437.24,entradas
Cliente_0269,2025-10-07,20734.91,aguas
Cliente_0269,2025-10-20,12453.32,Picadas
Cliente_0269,2025-11-27,14008.98,tragos
Cliente_0269,2025-11-27,40124.54,aguas
Cliente_0269,2025-12-24,49788.97,cervezas
Cliente_0269,2025-12-31,47545.77,tragos de autor
Cliente_0269,2026-02-12,45485.06,tragos de autor
Cliente_0269,2026-03-01,8726.8,tragos
Cliente_0269,2026-03-03,10583.15,tragos de autor
Cliente_0269,2026-03-14,21424.38,Picadas
Cliente_0269,2026-04-02,33957.02,otros platos
Cliente_0269,2026-04-17,21891.36,aguas
Cliente_0269,2026-04-19,7428.54,entradas
Cliente_0270,2025-05-09,6177.79,tragos
Cliente_0270,2025-05-11,18765.57,Picadas
Cliente_0270,2025-05-27,23202.57,postres
Cliente_0270,2025-06-17,39206.85,tragos
Cliente_0270,2025-06-19,23018.2,Picadas
Cliente_0270,2025-07-02,27493.02,otras categorias
Cliente_0270,2025-07-02,25593.13,tragos de autor
Cliente_0270,2025-07-07,33953.75,postres
Cliente_0270,2025-07-11,31979.43,cervezas
Cliente_0270,2025-07-30,22135.55,gaseosas
Cliente_0270,2025-08-06,38201.84,platos principales
Cliente_0270,2025-08-12,25772.23,entradas
Cliente_0270,2025-08-17,43078.46,entradas
Cliente_0270,2025-08-23,33764.0,vinos
Cliente_0270,2025-09-02,37346.49,whiskys
Cliente_0270,2025-09-02,27329.56,tragos de autor
Cliente_0270,2025-09-15,18211.62,tragos de autor
Cliente_0270,2025-09-20,11050.81,gaseosas
Cliente_0270,2025-09-25,42365.98,vinos
Cliente_0270,2025-10-12,15336.19,platos principales
Cliente_0270,2025-11-02,19618.99,merch
Cliente_0270,2025-11-03,32872.82,cervezas
Cliente_0270,2025-11-15,22942.87,platos principales
Cliente_0270,2025-11-25,26441.17,whiskys
Cliente_0270,2025-12-04,30269.41,platos principales
Cliente_0270,2025-12-08,11944.34,aguas
Cliente_0270,2025-12-09,13136.98,merch
Cliente_0270,2025-12-20,47432.26,cervezas
Cliente_0270,2025-12-29,26512.58,whiskys
Cliente_0270,2025-12-31,21735.92,cervezas
Cliente_0270,2026-01-22,28642.34,platos principales
Cliente_0270,2026-02-18,24655.79,entradas
Cliente_0270,2026-03-05,16330.15,tragos de autor
Cliente_0270,2026-04-12,30186.42,vinos
Cliente_0270,2026-04-17,30635.27,platos principales
Cliente_0270,2026-04-21,23184.55,merch
Cliente_0270,2026-04-25,27472.42,cervezas
Cliente_0270,2026-04-26,17551.08,postres
Cliente_0270,2026-04-27,37244.36,tragos de autor
Cliente_0270,2026-04-29,7158.16,tragos de autor
Cliente_0271,2025-05-14,7993.19,vinos
Cliente_0271,2025-05-15,38525.42,platos principales
Cliente_0271,2025-05-18,25061.68,whiskys
Cliente_0271,2025-05-25,47907.84,aguas
Cliente_0271,2025-05-27,11435.98,Picadas
Cliente_0271,2025-06-24,47355.63,gaseosas
Cliente_0271,2025-07-03,6864.69,entradas
Cliente_0271,2025-07-07,24684.26,whiskys
Cliente_0271,2025-07-13,10545.24,entradas
Cliente_0271,2025-07-20,37516.16,cervezas
Cliente_0271,2025-08-01,47252.05,otros platos
Cliente_0271,2025-08-31,23399.08,tragos
Cliente_0271,2025-09-06,31270.54,merch
Cliente_0271,2025-10-02,10031.85,whiskys
Cliente_0271,2025-10-08,7626.16,gaseosas
Cliente_0271,2025-10-22,34057.64,otras categorias
Cliente_0271,2025-11-08,20379.02,platos principales
Cliente_0271,2025-11-13,41976.51,gaseosas
Cliente_0271,2025-11-14,19942.58,otros platos
Cliente_0271,2025-11-15,25219.04,tragos de autor
Cliente_0271,2025-12-03,22290.46,aguas
Cliente_0271,2025-12-14,18748.97,Picadas
Cliente_0271,2025-12-30,14097.17,merch
Cliente_0271,2026-01-08,8794.3,merch
Cliente_0271,2026-01-16,20624.11,Picadas
Cliente_0271,2026-01-17,10598.62,merch
Cliente_0271,2026-01-21,47361.07,entradas
Cliente_0271,2026-01-21,8288.94,platos principales
Cliente_0271,2026-02-01,15215.88,cervezas
Cliente_0271,2026-02-04,43472.51,platos principales
Cliente_0271,2026-03-02,26326.35,vinos
Cliente_0271,2026-03-12,30069.83,merch
Cliente_0271,2026-03-22,11129.8,vinos
Cliente_0271,2026-03-29,43239.03,whiskys
Cliente_0271,2026-04-03,43765.97,otras categorias
Cliente_0271,2026-04-14,10503.5,Picadas
Cliente_0271,2026-04-25,38576.51,tragos
Cliente_0272,2025-05-23,22552.52,tragos de autor
Cliente_0272,2025-05-24,32968.99,vinos
Cliente_0272,2025-05-27,18438.95,tragos de autor
Cliente_0272,2025-06-06,5810.69,whiskys
Cliente_0272,2025-06-13,10112.07,cervezas
Cliente_0272,2025-06-23,47076.91,whiskys
Cliente_0272,2025-07-18,8459.84,Picadas
Cliente_0272,2025-08-25,34483.57,tragos de autor
Cliente_0272,2025-08-29,36191.42,otros platos
Cliente_0272,2025-09-10,40959.18,tragos de autor
Cliente_0272,2025-09-16,31549.37,tragos de autor
Cliente_0272,2025-09-25,18630.28,platos principales
Cliente_0272,2025-10-05,39563.45,aguas
Cliente_0272,2025-10-07,40634.96,whiskys
Cliente_0272,2025-10-07,49734.01,Picadas
Cliente_0272,2025-11-07,27219.34,entradas
Cliente_0272,2025-11-19,48759.1,otros platos
Cliente_0272,2025-11-29,32180.43,vinos
Cliente_0272,2025-11-30,40131.86,merch
Cliente_0272,2025-12-04,47217.99,vinos
Cliente_0272,2025-12-05,29881.65,tragos
Cliente_0272,2025-12-12,8934.69,tragos de autor
Cliente_0272,2025-12-12,10842.5,Picadas
Cliente_0272,2025-12-12,8193.48,entradas
Cliente_0272,2025-12-14,32244.44,postres
Cliente_0272,2025-12-15,28938.55,aguas
Cliente_0272,2025-12-22,5962.54,gaseosas
Cliente_0272,2025-12-26,9868.57,merch
Cliente_0272,2025-12-30,32990.93,gaseosas
Cliente_0272,2026-01-10,43483.69,gaseosas
Cliente_0272,2026-01-11,17038.81,platos principales
Cliente_0272,2026-01-19,34568.19,vinos
Cliente_0272,2026-01-22,26908.4,tragos
Cliente_0272,2026-01-22,39752.55,merch
Cliente_0272,2026-02-06,15832.66,merch
Cliente_0272,2026-02-11,19865.33,platos principales
Cliente_0272,2026-02-15,38160.99,platos principales
Cliente_0272,2026-02-16,48249.18,Picadas
Cliente_0272,2026-02-20,28764.38,aguas
Cliente_0272,2026-02-23,6243.56,aguas
Cliente_0272,2026-03-06,48470.37,postres
Cliente_0272,2026-03-15,46707.66,tragos
Cliente_0272,2026-03-19,24807.32,whiskys
Cliente_0272,2026-04-18,44007.88,otras categorias
Cliente_0272,2026-04-20,6270.72,gaseosas
Cliente_0272,2026-04-25,27877.75,merch
Cliente_0272,2026-04-26,8444.9,aguas
Cliente_0272,2026-04-28,46501.05,otros platos
Cliente_0273,2025-05-20,37908.07,entradas
Cliente_0273,2025-05-26,45260.68,platos principales
Cliente_0273,2025-06-26,21858.78,platos principales
Cliente_0273,2025-06-30,44587.64,cervezas
Cliente_0273,2025-07-14,18958.61,tragos de autor
Cliente_0273,2025-07-15,7130.83,postres
Cliente_0273,2025-07-16,17605.63,platos principales
Cliente_0273,2025-07-27,35511.78,platos principales
Cliente_0273,2025-07-28,27276.58,cervezas
Cliente_0273,2025-08-15,29711.06,tragos
Cliente_0273,2025-09-07,43898.43,otras categorias
Cliente_0273,2025-09-16,6190.79,gaseosas
Cliente_0273,2025-09-18,39260.34,aguas
Cliente_0273,2025-09-20,43324.39,whiskys
Cliente_0273,2025-10-05,10301.62,vinos
Cliente_0273,2025-10-29,9092.81,tragos
Cliente_0273,2025-11-24,30704.5,entradas
Cliente_0273,2025-11-29,13878.98,tragos
Cliente_0273,2025-12-09,44520.18,tragos
Cliente_0273,2026-01-05,25910.67,tragos de autor
Cliente_0273,2026-02-04,13324.09,otras categorias
Cliente_0273,2026-02-26,20169.18,whiskys
Cliente_0273,2026-02-28,36320.21,otros platos
Cliente_0273,2026-03-04,24422.48,postres
Cliente_0273,2026-03-12,18713.46,gaseosas
Cliente_0273,2026-03-21,46358.35,vinos
Cliente_0273,2026-03-25,20227.97,tragos
Cliente_0273,2026-03-27,14816.05,aguas
Cliente_0273,2026-04-02,46230.93,tragos de autor
Cliente_0273,2026-04-05,23506.64,postres
Cliente_0273,2026-04-17,5412.77,tragos de autor
Cliente_0274,2025-05-08,30068.89,vinos
Cliente_0274,2025-05-10,42801.25,Picadas
Cliente_0274,2025-05-11,41577.83,merch
Cliente_0274,2025-05-17,15588.0,otras categorias
Cliente_0274,2025-05-23,17638.99,Picadas
Cliente_0274,2025-06-10,33003.17,vinos
Cliente_0274,2025-06-15,41932.73,otras categorias
Cliente_0274,2025-06-26,29008.61,otros platos
Cliente_0274,2025-07-07,25678.91,gaseosas
Cliente_0274,2025-07-10,16006.48,vinos
Cliente_0274,2025-07-15,21300.11,otros platos
Cliente_0274,2025-07-21,16004.52,tragos de autor
Cliente_0274,2025-07-24,22496.08,merch
Cliente_0274,2025-07-24,33345.42,aguas
Cliente_0274,2025-07-29,15345.31,vinos
Cliente_0274,2025-07-31,29647.09,vinos
Cliente_0274,2025-07-31,13175.21,tragos de autor
Cliente_0274,2025-08-02,7264.94,otras categorias
Cliente_0274,2025-08-04,39727.09,postres
Cliente_0274,2025-08-27,24082.59,otras categorias
Cliente_0274,2025-09-06,46399.97,tragos
Cliente_0274,2025-09-16,23714.92,vinos
Cliente_0274,2025-10-08,14713.2,tragos
Cliente_0274,2025-11-01,35772.43,entradas
Cliente_0274,2025-11-10,42734.79,tragos de autor
Cliente_0274,2025-11-15,5343.56,Picadas
Cliente_0274,2025-11-15,23328.24,platos principales
Cliente_0274,2025-11-23,18653.16,aguas
Cliente_0274,2025-12-07,13533.41,platos principales
Cliente_0274,2025-12-14,41545.38,whiskys
Cliente_0274,2025-12-19,26834.95,aguas
Cliente_0274,2025-12-29,19875.5,Picadas
Cliente_0274,2026-01-03,11620.95,whiskys
Cliente_0274,2026-01-19,33155.36,platos principales
Cliente_0274,2026-02-05,40521.17,entradas
Cliente_0274,2026-02-06,42964.71,entradas
Cliente_0274,2026-02-24,11533.82,entradas
Cliente_0274,2026-03-08,40561.48,Picadas
Cliente_0274,2026-03-10,40074.27,tragos de autor
Cliente_0274,2026-03-16,14645.42,platos principales
Cliente_0274,2026-03-21,43813.86,cervezas
Cliente_0274,2026-04-04,6175.99,entradas
Cliente_0274,2026-04-19,40595.53,otros platos
Cliente_0275,2025-05-12,30323.75,otros platos
Cliente_0275,2025-06-26,48225.56,aguas
Cliente_0275,2025-11-25,44239.21,merch
Cliente_0275,2025-12-23,45692.89,gaseosas
Cliente_0275,2026-01-13,25614.1,postres
Cliente_0275,2026-03-06,15113.0,vinos
Cliente_0276,2025-05-06,34048.61,merch
Cliente_0276,2025-05-14,40908.62,entradas
Cliente_0276,2025-06-14,13445.49,Picadas
Cliente_0276,2025-06-17,25716.81,Picadas
Cliente_0276,2025-06-20,36610.47,tragos
Cliente_0276,2025-07-01,5975.33,platos principales
Cliente_0276,2025-07-02,44742.04,vinos
Cliente_0276,2025-07-04,5921.72,cervezas
Cliente_0276,2025-08-07,16706.51,aguas
Cliente_0276,2025-08-08,12207.23,gaseosas
Cliente_0276,2025-08-12,35656.12,platos principales
Cliente_0276,2025-08-14,16831.86,platos principales
Cliente_0276,2025-08-15,34936.81,vinos
Cliente_0276,2025-08-19,19537.63,entradas
Cliente_0276,2025-08-27,31002.0,vinos
Cliente_0276,2025-09-08,12162.63,otros platos
Cliente_0276,2025-09-11,15555.85,platos principales
Cliente_0276,2025-09-21,15417.28,whiskys
Cliente_0276,2025-10-13,13076.79,whiskys
Cliente_0276,2025-10-18,46046.9,otras categorias
Cliente_0276,2025-10-19,14258.82,tragos de autor
Cliente_0276,2025-10-23,45668.1,otras categorias
Cliente_0276,2025-12-02,33808.95,vinos
Cliente_0276,2025-12-14,12044.6,merch
Cliente_0276,2025-12-14,45712.04,aguas
Cliente_0276,2025-12-17,8535.25,vinos
Cliente_0276,2026-01-02,40846.09,otros platos
Cliente_0276,2026-01-03,10659.69,gaseosas
Cliente_0276,2026-01-28,18146.82,platos principales
Cliente_0276,2026-01-28,16226.79,vinos
Cliente_0276,2026-02-01,43816.79,vinos
Cliente_0276,2026-02-02,26622.32,vinos
Cliente_0276,2026-02-08,25997.65,postres
Cliente_0276,2026-02-08,44116.05,aguas
Cliente_0276,2026-03-05,24708.31,postres
Cliente_0276,2026-03-21,28420.74,gaseosas
Cliente_0276,2026-03-27,39329.58,postres
Cliente_0276,2026-04-05,15173.59,tragos de autor
Cliente_0276,2026-04-12,48845.64,postres
Cliente_0276,2026-04-14,40186.34,postres
Cliente_0276,2026-04-16,45031.8,tragos
Cliente_0277,2025-05-15,8034.39,platos principales
Cliente_0277,2025-05-21,33374.14,tragos de autor
Cliente_0277,2025-05-31,5498.37,aguas
Cliente_0277,2025-06-08,40990.82,Picadas
Cliente_0277,2025-06-09,45608.21,whiskys
Cliente_0277,2025-06-14,44961.94,gaseosas
Cliente_0277,2025-06-22,20533.27,otros platos
Cliente_0277,2025-06-25,10154.65,tragos de autor
Cliente_0277,2025-07-03,21618.59,vinos
Cliente_0277,2025-07-03,28533.39,vinos
Cliente_0277,2025-07-16,20220.88,entradas
Cliente_0277,2025-07-18,7761.44,otras categorias
Cliente_0277,2025-07-24,46735.64,postres
Cliente_0277,2025-08-06,25138.52,aguas
Cliente_0277,2025-08-08,48863.95,cervezas
Cliente_0277,2025-08-10,40315.94,tragos de autor
Cliente_0277,2025-08-11,43551.01,vinos
Cliente_0277,2025-08-16,13966.41,otros platos
Cliente_0277,2025-08-26,34520.13,whiskys
Cliente_0277,2025-08-30,31682.37,entradas
Cliente_0277,2025-09-25,5902.27,Picadas
Cliente_0277,2025-10-04,27241.55,gaseosas
Cliente_0277,2025-10-06,44181.13,platos principales
Cliente_0277,2025-10-17,31396.42,cervezas
Cliente_0277,2025-10-26,49318.22,postres
Cliente_0277,2025-11-06,14775.2,Picadas
Cliente_0277,2025-11-17,32967.72,tragos de autor
Cliente_0277,2025-11-21,12810.38,Picadas
Cliente_0277,2025-11-24,5683.34,cervezas
Cliente_0277,2025-12-15,17053.81,gaseosas
Cliente_0277,2025-12-18,16302.35,otras categorias
Cliente_0277,2025-12-21,14925.48,otras categorias
Cliente_0277,2026-01-11,35400.06,otras categorias
Cliente_0277,2026-01-21,19108.81,vinos
Cliente_0277,2026-01-31,39058.33,merch
Cliente_0277,2026-02-02,12607.72,otras categorias
Cliente_0277,2026-02-10,16941.77,tragos de autor
Cliente_0277,2026-02-26,31501.07,postres
Cliente_0277,2026-03-10,26026.34,tragos de autor
Cliente_0277,2026-03-18,45653.74,entradas
Cliente_0277,2026-03-20,27875.98,entradas
Cliente_0277,2026-03-25,6032.25,cervezas
Cliente_0277,2026-04-02,27287.42,merch
Cliente_0277,2026-04-02,28630.45,merch
Cliente_0277,2026-04-10,13745.58,platos principales
Cliente_0277,2026-04-14,48324.19,otros platos
Cliente_0277,2026-04-18,38951.54,otros platos
Cliente_0277,2026-04-29,20376.28,postres
Cliente_0278,2025-05-13,21913.76,otras categorias
Cliente_0278,2025-05-19,9134.87,cervezas
Cliente_0278,2025-05-29,23106.39,platos principales
Cliente_0278,2025-06-10,20210.15,gaseosas
Cliente_0278,2025-06-14,8882.96,cervezas
Cliente_0278,2025-06-16,38137.2,platos principales
Cliente_0278,2025-06-18,40250.16,platos principales
Cliente_0278,2025-06-27,13078.3,tragos
Cliente_0278,2025-07-04,34483.87,tragos
Cliente_0278,2025-07-06,6062.63,postres
Cliente_0278,2025-07-14,16610.64,platos principales
Cliente_0278,2025-08-03,26105.08,platos principales
Cliente_0278,2025-08-15,41165.06,entradas
Cliente_0278,2025-08-23,19242.04,vinos
Cliente_0278,2025-08-29,40486.37,otros platos
Cliente_0278,2025-09-05,18712.67,Picadas
Cliente_0278,2025-09-08,46003.59,cervezas
Cliente_0278,2025-09-10,32926.15,entradas
Cliente_0278,2025-09-16,49221.63,tragos de autor
Cliente_0278,2025-09-25,17588.76,tragos de autor
Cliente_0278,2025-10-06,24468.6,whiskys
Cliente_0278,2025-10-14,24503.71,vinos
Cliente_0278,2025-10-16,29284.08,otras categorias
Cliente_0278,2025-12-08,45077.67,whiskys
Cliente_0278,2025-12-23,44950.77,cervezas
Cliente_0278,2025-12-23,13142.99,postres
Cliente_0278,2026-01-07,38239.33,whiskys
Cliente_0278,2026-01-20,19988.93,merch
Cliente_0278,2026-01-24,14678.18,otros platos
Cliente_0278,2026-02-03,29555.9,tragos de autor
Cliente_0278,2026-02-05,40739.07,otros platos
Cliente_0278,2026-02-18,18938.5,merch
Cliente_0278,2026-02-19,48786.43,otras categorias
Cliente_0278,2026-02-21,10905.53,otros platos
Cliente_0278,2026-03-03,38282.41,merch
Cliente_0278,2026-03-05,11027.4,postres
Cliente_0278,2026-03-06,28919.29,aguas
Cliente_0278,2026-03-07,44457.33,tragos
Cliente_0278,2026-04-19,8266.22,postres
Cliente_0278,2026-04-20,29296.66,tragos de autor
Cliente_0278,2026-04-24,33977.09,Picadas
Cliente_0279,2025-05-06,30906.99,Picadas
Cliente_0279,2025-05-10,45959.14,tragos
Cliente_0279,2025-05-13,30228.52,whiskys
Cliente_0279,2025-05-15,29657.38,whiskys
Cliente_0279,2025-05-19,42211.6,whiskys
Cliente_0279,2025-05-25,43913.47,entradas
Cliente_0279,2025-06-22,22692.21,Picadas
Cliente_0279,2025-06-24,22302.88,platos principales
Cliente_0279,2025-06-27,6422.02,platos principales
Cliente_0279,2025-07-04,9237.3,entradas
Cliente_0279,2025-07-10,7527.28,vinos
Cliente_0279,2025-07-10,12610.64,platos principales
Cliente_0279,2025-07-18,23969.64,otros platos
Cliente_0279,2025-07-27,15500.61,tragos de autor
Cliente_0279,2025-08-07,49197.82,otros platos
Cliente_0279,2025-08-10,26396.71,Picadas
Cliente_0279,2025-08-17,44388.03,whiskys
Cliente_0279,2025-08-27,22920.88,platos principales
Cliente_0279,2025-08-27,7959.5,platos principales
Cliente_0279,2025-09-04,46332.61,otros platos
Cliente_0279,2025-09-08,29557.26,tragos de autor
Cliente_0279,2025-09-18,44119.23,Picadas
Cliente_0279,2025-09-29,11954.76,otros platos
Cliente_0279,2025-10-03,13190.19,cervezas
Cliente_0279,2025-10-04,34168.59,vinos
Cliente_0279,2025-10-14,39039.1,Picadas
Cliente_0279,2025-10-22,9231.73,vinos
Cliente_0279,2025-10-23,47979.21,platos principales
Cliente_0279,2025-10-24,12569.83,cervezas
Cliente_0279,2025-10-25,44654.7,tragos
Cliente_0279,2025-10-26,41584.28,entradas
Cliente_0279,2025-11-22,38864.46,gaseosas
Cliente_0279,2025-11-24,15902.31,otras categorias
Cliente_0279,2025-11-27,41340.63,aguas
Cliente_0279,2025-11-27,36984.52,otros platos
Cliente_0279,2025-11-30,46314.69,gaseosas
Cliente_0279,2025-12-04,41590.15,Picadas
Cliente_0279,2025-12-14,17530.73,gaseosas
Cliente_0279,2025-12-18,18072.67,tragos de autor
Cliente_0279,2025-12-19,40812.69,platos principales
Cliente_0279,2025-12-29,41762.24,aguas
Cliente_0279,2025-12-30,17872.4,aguas
Cliente_0279,2025-12-31,11561.56,Picadas
Cliente_0279,2026-01-29,42439.1,vinos
Cliente_0279,2026-01-29,48924.82,tragos de autor
Cliente_0279,2026-02-05,17109.58,gaseosas
Cliente_0279,2026-02-06,38205.79,postres
Cliente_0279,2026-02-11,48415.22,otros platos
Cliente_0279,2026-02-25,31210.8,aguas
Cliente_0279,2026-02-27,16130.27,otros platos
Cliente_0279,2026-03-11,20488.11,otras categorias
Cliente_0279,2026-03-12,31913.37,Picadas
Cliente_0279,2026-03-20,34716.1,merch
Cliente_0279,2026-03-27,39281.55,Picadas
Cliente_0279,2026-04-24,6458.19,Picadas
Cliente_0279,2026-04-28,43613.44,platos principales
Cliente_0279,2026-04-29,17319.41,merch
Cliente_0280,2025-09-04,41118.93,Picadas
Cliente_0280,2025-09-06,38469.68,gaseosas
Cliente_0280,2025-11-09,47556.17,gaseosas
Cliente_0280,2026-01-23,34681.42,whiskys
Cliente_0281,2025-05-11,46280.01,otras categorias
Cliente_0281,2025-05-11,41777.63,postres
Cliente_0281,2025-05-18,15743.39,platos principales
Cliente_0281,2025-05-29,37243.89,otras categorias
Cliente_0281,2025-06-02,11048.35,cervezas
Cliente_0281,2025-06-06,48395.0,Picadas
Cliente_0281,2025-06-11,9795.9,entradas
Cliente_0281,2025-06-13,41716.9,tragos de autor
Cliente_0281,2025-06-21,45032.28,otros platos
Cliente_0281,2025-06-23,36440.15,otros platos
Cliente_0281,2025-07-10,19915.08,vinos
Cliente_0281,2025-08-10,40394.46,Picadas
Cliente_0281,2025-08-10,23791.76,whiskys
Cliente_0281,2025-08-19,46402.2,tragos
Cliente_0281,2025-08-23,24775.07,merch
Cliente_0281,2025-09-18,38273.86,aguas
Cliente_0281,2025-10-08,29132.79,cervezas
Cliente_0281,2025-10-11,23142.26,entradas
Cliente_0281,2025-10-26,29549.22,aguas
Cliente_0281,2025-11-15,25004.09,cervezas
Cliente_0281,2025-11-28,45575.64,whiskys
Cliente_0281,2025-12-01,18334.39,otras categorias
Cliente_0281,2025-12-23,13890.67,tragos
Cliente_0281,2025-12-24,21778.38,otros platos
Cliente_0281,2025-12-27,9220.91,postres
Cliente_0281,2025-12-27,46069.4,entradas
Cliente_0281,2025-12-29,7401.11,aguas
Cliente_0281,2026-01-03,44668.89,vinos
Cliente_0281,2026-01-04,38315.73,cervezas
Cliente_0281,2026-01-13,6118.96,aguas
Cliente_0281,2026-01-15,36362.11,entradas
Cliente_0281,2026-01-19,23732.47,tragos
Cliente_0281,2026-01-31,40430.2,aguas
Cliente_0281,2026-02-01,26964.8,merch
Cliente_0281,2026-02-03,48842.23,vinos
Cliente_0281,2026-02-03,16478.5,aguas
Cliente_0281,2026-02-15,5566.98,postres
Cliente_0281,2026-02-18,16912.25,gaseosas
Cliente_0281,2026-02-19,18088.04,otras categorias
Cliente_0281,2026-03-02,10162.35,postres
Cliente_0281,2026-03-15,29527.04,merch
Cliente_0281,2026-03-16,48083.29,tragos de autor
Cliente_0281,2026-03-16,32692.28,vinos
Cliente_0281,2026-03-17,18589.05,entradas
Cliente_0281,2026-04-02,37151.65,merch
Cliente_0281,2026-04-15,40113.64,gaseosas
Cliente_0281,2026-04-29,9571.75,entradas
Cliente_0282,2025-05-04,15122.66,otras categorias
Cliente_0282,2025-05-13,43872.85,cervezas
Cliente_0282,2025-05-17,40119.68,otras categorias
Cliente_0282,2025-05-21,41411.13,platos principales
Cliente_0282,2025-05-22,47411.33,platos principales
Cliente_0282,2025-06-03,12071.77,tragos de autor
Cliente_0282,2025-06-12,14541.27,tragos de autor
Cliente_0282,2025-06-12,18418.57,tragos de autor
Cliente_0282,2025-06-14,41875.59,tragos
Cliente_0282,2025-06-17,37030.73,aguas
Cliente_0282,2025-06-19,46587.75,vinos
Cliente_0282,2025-06-23,33781.02,Picadas
Cliente_0282,2025-06-25,39501.3,otras categorias
Cliente_0282,2025-07-09,16879.53,entradas
Cliente_0282,2025-07-15,30959.31,tragos de autor
Cliente_0282,2025-07-22,11756.54,otras categorias
Cliente_0282,2025-07-30,25174.47,otras categorias
Cliente_0282,2025-07-30,10153.56,vinos
Cliente_0282,2025-08-01,48053.8,platos principales
Cliente_0282,2025-08-03,20560.27,tragos
Cliente_0282,2025-08-07,49679.7,otras categorias
Cliente_0282,2025-08-09,13745.07,postres
Cliente_0282,2025-08-17,27929.77,cervezas
Cliente_0282,2025-08-17,42951.73,aguas
Cliente_0282,2025-08-17,13937.14,tragos
Cliente_0282,2025-08-19,30559.88,platos principales
Cliente_0282,2025-08-20,44914.42,otras categorias
Cliente_0282,2025-08-28,9978.75,tragos de autor
Cliente_0282,2025-09-09,27274.89,otras categorias
Cliente_0282,2025-09-13,23292.97,merch
Cliente_0282,2025-09-13,40141.71,cervezas
Cliente_0282,2025-09-17,9036.7,tragos de autor
Cliente_0282,2025-10-11,5337.38,Picadas
Cliente_0282,2025-10-17,44310.91,vinos
Cliente_0282,2025-10-23,12080.19,entradas
Cliente_0282,2025-10-27,16619.22,platos principales
Cliente_0282,2025-11-01,34868.85,tragos
Cliente_0282,2025-11-07,17827.8,tragos
Cliente_0282,2025-11-10,41888.37,Picadas
Cliente_0282,2025-11-23,47423.77,Picadas
Cliente_0282,2025-11-30,11666.95,vinos
Cliente_0282,2025-12-03,15165.46,vinos
Cliente_0282,2025-12-20,16371.97,aguas
Cliente_0282,2025-12-21,19504.05,vinos
Cliente_0282,2025-12-24,43886.33,otros platos
Cliente_0282,2025-12-28,38959.47,entradas
Cliente_0282,2026-01-13,43700.1,Picadas
Cliente_0282,2026-01-17,24899.49,cervezas
Cliente_0282,2026-01-25,29312.42,aguas
Cliente_0282,2026-02-04,44191.57,entradas
Cliente_0282,2026-02-04,35271.49,merch
Cliente_0282,2026-02-06,18139.52,entradas
Cliente_0282,2026-02-19,49896.28,otros platos
Cliente_0282,2026-03-19,8290.26,merch
Cliente_0282,2026-04-02,8391.02,entradas
Cliente_0282,2026-04-05,18076.87,otros platos
Cliente_0282,2026-04-15,32806.05,entradas
Cliente_0282,2026-04-18,18921.47,entradas
Cliente_0282,2026-04-22,26579.34,cervezas
Cliente_0283,2025-05-08,39367.32,gaseosas
Cliente_0283,2025-05-09,37116.33,vinos
Cliente_0283,2025-05-24,17798.37,entradas
Cliente_0283,2025-05-27,49693.36,cervezas
Cliente_0283,2025-06-08,9245.2,vinos
Cliente_0283,2025-06-22,24839.23,aguas
Cliente_0283,2025-07-02,30684.83,vinos
